Date,Machine_ID,Assembly_Line_No,Hydraulic_Pressure(bar),Coolant_Pressure(bar),Air_System_Pressure(bar),Coolant_Temperature,Hydraulic_Oil_Temperature,Spindle_Bearing_Temperature,Spindle_Vibration,Tool_Vibration,Spindle_Speed(RPM),Voltage(volts),Torque(Nm),Cutting(kN),Downtime
08-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,62.76,4.901917577,6.463884083,16.4,52.4,39.2,0.899,24.624,20504.0,247.0,24.18204842,2.69,Machine_Failure
08-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,92.8557399,5.027566343,6.748497858,20.4,43.8,32.6,1.209,26.043,20200.0,386.0,35.58033366,2.11,No_Machine_Failure
08-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,73.5721609,5.061609411,6.967282166,20.8,50.2,32.6,1.25,23.202,20348.0,406.0,32.72044546,2.82,No_Machine_Failure
08-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,123.218125,5.063536253,6.685143817,20.9,43.3,35.9,1.29,26.227,20350.0,337.0,34.97300419,1.91,No_Machine_Failure
08-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,122.5444726,5.042130907,6.156299767,20.6,43.4,38.0,1.088,26.168,20258.0,343.0,35.5812209,2.01,No_Machine_Failure
08-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,114.3670419,5.064248209,6.355897212,20.9,46.6,34.8,1.077,24.121,20357.0,334.0,32.37045571,3.0,No_Machine_Failure
08-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,67.06,4.566853902,6.363180718,24.4,48.7,35.7,0.983,25.051,19735.0,285.0,24.19062579,3.59,Machine_Failure
08-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,75.3,4.965160686,6.218481965,23.7,51.7,37.4,0.934,18.75,19980.0,287.0,23.89399399,2.79,Machine_Failure
08-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,92.8557399,3.053451378,6.164285214,5.7,42.7,31.2,0.99,23.629,18436.0,426.0,31.62033518,1.86,No_Machine_Failure
08-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,,3.105982448,6.364662986,11.9,47.5,31.1,0.896,20.729,16198.0,361.0,35.58033366,2.88,No_Machine_Failure
08-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,73.84,6.893181921,6.147216961,27.0,49.7,34.1,1.325,27.886,19732.0,422.0,24.19430367,2.89,Machine_Failure
08-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,129.852171,3.164804649,5.735230209,12.2,41.6,37.2,0.538,31.767,17726.0,343.0,23.63961377,2.62,No_Machine_Failure
08-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,115.133019,3.053451378,6.716350899,4.5,44.7,31.8,1.12,25.104,18436.0,353.0,23.57890058,2.67,No_Machine_Failure
08-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,58.9,6.560332199,6.365823773,29.8,45.6,36.4,0.791,21.462,19914.0,373.0,23.97318469,2.71,Machine_Failure
08-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,97.19,4.84252053,6.379849306,30.3,46.8,32.6,1.321,22.186,19788.0,349.0,24.12583384,3.55,Machine_Failure
08-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,90.01,6.560332199,,26.4,54.3,33.2,0.804,27.37,23432.0,281.0,24.02747999,3.59,Machine_Failure
08-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,116.0304916,3.126011472,5.979397099,8.7,51.1,34.7,1.023,25.852,14266.0,395.0,22.94981252,2.0,No_Machine_Failure
08-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,135.93,6.839413159,6.370678185,29.8,43.2,38.9,0.975,36.442,26605.0,341.0,24.02989883,3.61,Machine_Failure
07-06-2022,Makino-L3-Unit1-2015,Shopfloor-L3,147.0656249,5.140654368,6.57579637,21.7,45.6,35.0,1.123,22.951,20677.0,333.0,23.0885525,2.95,No_Machine_Failure
07-05-2022,Makino-L3-Unit1-2015,Shopfloor-L3,80.27,4.563885532,6.487953875,9.4,46.3,35.6,0.879,33.543,25528.0,275.0,25.94012171,2.69,Machine_Failure
07-05-2022,Makino-L3-Unit1-2015,Shopfloor-L3,61.73,4.563928613,7.180160826,26.6,46.3,36.3,0.986,32.141,23432.0,395.0,25.93307621,2.43,Machine_Failure
07-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,139.34,4.564214651,6.998856242,11.7,46.6,31.4,1.356,26.92,26526.0,323.0,25.92885075,2.38,Machine_Failure
07-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,114.7641461,5.172512448,5.944620399,22.0,45.5,41.0,1.041,30.892,20799.0,362.0,22.95312275,2.67,No_Machine_Failure
07-05-2022,Makino-L2-Unit1-2015,Shopfloor-L2,127.1080467,5.173448781,6.477038692,22.0,48.2,34.7,1.056,27.86,20802.0,352.0,22.94981252,2.89,No_Machine_Failure
07-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,99.58453952,5.173362872,6.804120164,22.0,48.5,33.9,0.735,19.317,20802.0,415.0,22.94981252,2.9,No_Machine_Failure
07-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,127.6770926,5.175138404,6.389758053,22.0,,34.1,1.41,13.656,20805.0,327.0,32.72044546,2.92,No_Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,108.5510919,4.99699909,7.028293962,20.2,50.9,32.9,1.837,22.791,20067.0,427.0,32.72044546,2.01,No_Machine_Failure
07-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,148.1911522,4.979945804,6.934111338,20.1,42.1,37.0,0.829,24.605,20025.0,366.0,32.37045571,1.88,No_Machine_Failure
07-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,139.7956667,5.216776916,6.949382042,22.3,47.1,35.5,0.945,31.797,20966.0,361.0,35.58033366,1.99,No_Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,144.7469746,3.164804649,6.941889831,20.2,44.3,38.9,0.935,25.437,20065.0,316.0,35.5812209,2.88,No_Machine_Failure
07-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,142.36,4.702956551,6.287261924,6.4,47.5,34.9,0.531,33.457,17919.0,377.0,16.44955444,2.59,Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,126.8611511,5.006233062,6.91040101,20.3,46.1,39.4,1.696,35.33,20128.0,422.0,23.71830286,1.91,No_Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,118.9192032,3.105982448,6.12438785,20.2,47.0,43.4,0.674,30.686,20099.0,428.0,34.97300419,1.87,No_Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,137.1605174,3.126011472,5.329776651,20.2,53.1,40.3,1.121,31.12,20101.0,374.0,23.75016168,1.85,No_Machine_Failure
07-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,141.14,4.703150615,7.028219238,11.7,52.0,29.5,1.71,21.9,21951.0,410.0,17.89931102,3.57,Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,130.3365431,5.214973981,6.70636251,9.9,47.4,33.5,0.841,31.032,20963.0,388.0,32.37045571,2.92,No_Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,98.7,4.708916532,6.554474556,16.7,47.0,45.8,0.575,37.669,26605.0,320.0,15.1197393,2.49,Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,145.98,4.566853902,6.812762806,15.3,43.6,39.9,1.05,27.848,26526.0,311.0,17.89931102,2.58,Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,135.5334422,4.982842941,6.353024829,20.1,51.5,36.2,1.123,33.56,20037.0,445.0,33.92336502,2.02,No_Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,128.7402501,5.003631054,6.645647318,8.7,48.4,37.6,0.933,35.197,20105.0,368.0,35.5812209,2.75,No_Machine_Failure
07-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,134.54,6.839413159,6.36599506,28.7,46.1,33.5,1.087,33.713,19003.0,372.0,25.12245435,3.67,Machine_Failure
07-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,98.7,6.863944117,6.225224743,29.8,49.9,39.5,1.211,26.364,18990.0,332.0,14.20288973,3.55,Machine_Failure
07-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,125.95,4.86086247,6.769534045,30.3,45.7,29.7,1.088,27.793,19016.0,301.0,15.1197393,3.55,Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,109.9773936,3.166768986,6.309250102,20.3,44.4,42.4,0.988,31.699,16198.0,348.0,23.70534783,2.81,No_Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,113.0408906,3.140995239,5.901099743,20.3,43.7,37.3,0.738,27.525,17726.0,315.0,23.69828742,2.94,No_Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,142.36,4.702780052,6.669549073,9.4,46.9,39.4,1.071,38.378,26526.0,428.0,16.44955444,2.56,Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,134.02,4.701269894,6.344559779,10.1,48.3,37.9,0.526,19.731,26526.0,407.0,16.44955444,2.7,Machine_Failure
07-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.04,5.567856573,6.117920627,30.3,50.4,34.1,0.959,40.07,23432.0,410.0,16.96410507,2.62,Machine_Failure
07-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,63.76,4.702088571,6.389975132,6.8,39.6,31.4,0.533,28.052,23432.0,325.0,15.90071615,2.46,Machine_Failure
07-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,125.95,4.706756894,6.870329356,11.4,50.3,32.2,0.731,29.368,19006.0,330.0,16.96410507,2.77,Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,75.84,6.863944117,5.905718501,14.8,51.7,41.2,0.708,30.59,26605.0,324.0,16.44955444,2.52,Machine_Failure
07-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,134.02,6.863944117,6.164562803,30.3,48.1,29.5,1.274,26.693,20504.0,384.0,25.13965245,3.67,Machine_Failure
07-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,134.54,4.702552727,6.091318973,24.4,47.8,34.5,1.104,19.906,21951.0,401.0,25.14759798,3.69,Machine_Failure
07-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,98.7,4.706149533,5.741087944,25.6,48.0,28.7,0.413,19.938,27957.0,340.0,25.12377644,3.67,Machine_Failure
07-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,60.43,4.707531628,6.574976547,20.6,47.6,33.5,1.56,28.719,27957.0,365.0,14.20288973,2.81,Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,91.59,4.84252053,7.235465365,26.8,44.0,33.9,1.111,11.935,23432.0,371.0,27.8905182,3.91,Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,71.04,4.272478051,7.187047524,26.4,45.4,28.9,1.215,21.435,20504.0,321.0,27.8840021,2.54,Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,141.14,4.302312425,6.688236516,22.2,46.0,38.9,0.951,22.629,17220.0,375.0,17.89931102,2.44,Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,141.14,4.269734478,6.59049762,27.0,40.7,35.4,1.073,16.705,25528.0,405.0,27.8986676,3.55,Machine_Failure
07-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,99.58,4.566853902,6.172195055,6.7,48.8,33.5,1.391,20.833,21951.0,362.0,27.86935201,3.55,Machine_Failure
07-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,98.73,6.839413159,7.279214318,15.3,44.6,33.4,1.199,17.382,17103.0,282.0,27.91334854,3.55,Machine_Failure
07-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,125.95,4.29983141,6.331757119,26.4,43.6,36.8,1.058,25.253,17919.0,273.0,27.72691369,3.55,Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,64.81,4.30306439,6.462997636,4.6,53.3,38.9,1.085,9.706,25528.0,343.0,27.72047381,3.49,Machine_Failure
07-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,86.26,4.269378804,6.190023795,5.0,43.8,30.6,1.571,30.863,17106.0,266.0,15.90071615,2.39,Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,134.54,4.326724161,6.396975964,4.8,46.1,34.3,1.274,18.31,17359.0,278.0,14.20288973,2.5,Machine_Failure
07-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,97.12,5.567856573,6.695620585,25.6,47.5,34.8,0.693,35.144,20504.0,392.0,27.80928526,3.67,Machine_Failure
07-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,108.3992216,5.551468715,6.438139686,25.6,48.7,32.8,0.762,31.952,22252.0,398.0,35.58033366,1.89,No_Machine_Failure
07-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,138.5355816,3.178193346,7.289695284,25.6,51.1,34.6,0.952,32.274,14152.0,364.0,34.97300419,3.0,No_Machine_Failure
07-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,88.27913423,3.178193346,6.608939828,5.7,44.5,35.8,1.317,32.592,22090.0,342.0,21.61167949,2.17,No_Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,90.4587468,5.307540013,6.668244826,4.5,48.7,30.1,,24.874,14266.0,411.0,22.36598735,3.05,No_Machine_Failure
07-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,82.9688079,5.555281217,6.614723244,25.6,44.2,34.0,1.206,25.46,22266.0,353.0,33.92336502,2.88,No_Machine_Failure
07-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,148.0676241,4.798359345,5.949519161,7.4,51.2,34.3,0.692,29.61,18436.0,369.0,33.92336502,2.0,No_Machine_Failure
07-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,134.6112566,5.553985226,6.580232558,25.6,46.3,31.3,1.582,17.549,17726.0,378.0,31.62033518,3.09,No_Machine_Failure
07-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,127.2888098,3.78509192,6.476459082,25.6,44.6,38.6,1.318,29.84,19197.0,352.0,21.40816143,1.91,No_Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,157.1765034,3.817833591,6.668244826,25.6,48.7,30.1,,24.874,13272.0,411.0,33.92336502,2.01,No_Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,89.4587468,5.552590277,6.786294903,25.6,48.0,31.1,1.194,32.861,14152.0,357.0,21.45144911,3.0,No_Machine_Failure
07-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,88.27913423,4.798359345,6.571416695,25.6,49.8,37.4,0.79,10.531,15217.0,296.0,32.37045571,2.17,No_Machine_Failure
07-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,76.4428743,3.166083167,7.061441765,25.6,43.3,37.0,1.139,36.768,14266.0,336.0,35.5812209,2.02,No_Machine_Failure
07-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,115.6444414,5.537293177,6.720839325,9.9,48.6,45.6,1.151,34.122,19197.0,290.0,34.97300419,3.22,No_Machine_Failure
07-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,119.1779492,5.560718568,6.410698512,25.6,55.5,29.4,1.601,18.038,22287.0,373.0,32.37045571,1.95,No_Machine_Failure
07-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,81.1382212,3.140995239,7.288458879,25.6,40.1,38.4,0.915,28.49,22272.0,420.0,32.51929855,1.87,No_Machine_Failure
07-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,113.7409969,5.03851169,7.620960149,20.6,51.6,36.8,1.68,21.3,17726.0,325.0,32.37045571,2.82,No_Machine_Failure
07-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,134.02,4.796484563,6.576985055,11.5,49.9,33.3,0.656,13.661,19346.0,282.0,14.10999444,2.55,Machine_Failure
07-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,70.46602,5.037747846,6.718036141,20.6,52.9,34.6,1.292,13.509,20238.0,270.0,32.37045571,2.11,No_Machine_Failure
07-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,71.46602,5.039569654,6.36032502,20.6,45.0,31.5,1.15,22.998,17726.0,355.0,32.37045571,1.89,No_Machine_Failure
07-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,148.1001936,5.032946866,6.235146646,20.5,49.2,35.8,1.054,27.7,14152.0,359.0,23.61272134,2.99,No_Machine_Failure
07-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,153.5415639,5.033853185,6.6690018,20.5,45.9,40.3,0.784,26.321,14266.0,328.0,32.72044546,2.69,No_Machine_Failure
07-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,140.5699833,5.03798658,6.230425339,6.8,45.5,34.9,0.436,23.575,18436.0,371.0,33.92336502,2.8,No_Machine_Failure
07-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,126.7591905,5.032662484,6.47842879,20.5,44.2,30.2,1.235,17.808,13272.0,304.0,23.61272134,2.67,No_Machine_Failure
07-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,98.91,4.791131543,6.308556071,26.7,51.4,34.9,0.812,25.98,19331.0,448.0,15.90071615,2.87,Machine_Failure
07-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,70.46602,5.040750733,6.598925243,20.6,49.3,32.8,1.643,23.57,16198.0,333.0,35.5812209,1.95,No_Machine_Failure
07-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,135.93,4.786307035,6.531206867,10.8,51.3,39.0,1.124,28.809,19301.0,423.0,14.44705039,2.65,Machine_Failure
07-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,70.83,4.801531291,6.395875838,26.1,48.8,38.1,0.925,25.471,19352.0,342.0,16.44955444,2.87,Machine_Failure
07-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,88.26,4.79313062,6.164016068,5.6,46.8,35.3,0.626,21.401,23547.0,332.0,15.1197393,2.67,Machine_Failure
07-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,132.6351739,5.035514093,6.648959697,20.5,49.0,31.4,1.205,32.016,14266.0,329.0,33.92336502,2.67,No_Machine_Failure
07-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.46602,5.030778105,6.410083112,4.5,52.9,32.4,0.698,27.862,15217.0,329.0,23.6138893,1.91,No_Machine_Failure
07-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,111.0039428,5.0334786,6.492728299,20.5,47.7,35.8,1.038,21.146,16198.0,411.0,35.5812209,2.62,No_Machine_Failure
07-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,74.78,4.801252887,6.693786075,32.6,46.4,41.0,1.835,26.962,19351.0,381.0,16.96410507,2.65,Machine_Failure
07-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,52.64,4.952100597,6.038512191,8.1,46.6,38.6,1.176,27.974,19925.0,326.0,17.89931102,2.78,Machine_Failure
07-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,61.73,4.925610198,6.616940015,24.4,47.2,37.5,1.443,24.931,27613.0,370.0,24.08323664,3.49,Machine_Failure
07-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,131.5269712,3.166768986,6.617235441,8.7,42.8,39.4,1.467,25.397,13272.0,367.0,30.51400825,1.89,No_Machine_Failure
07-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,70.46602,3.178193346,6.906904625,12.2,48.1,33.3,0.956,19.211,15217.0,312.0,33.92336502,1.87,No_Machine_Failure
07-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,71.46602,3.166083167,6.146605419,4.5,47.1,35.1,1.043,38.814,16198.0,431.0,34.97300419,2.88,No_Machine_Failure
07-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,119.7611518,5.153480843,6.386147098,6.8,48.0,36.9,0.783,22.476,17726.0,409.0,23.033967,3.0,No_Machine_Failure
06-06-2022,Makino-L3-Unit1-2015,Shopfloor-L3,136.2355685,3.140995239,6.624079243,9.9,44.0,34.2,1.111,35.7,14152.0,406.0,31.62033518,1.91,No_Machine_Failure
06-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,81.1382212,5.165137544,6.039560265,6.8,48.6,35.3,1.169,19.841,20771.0,257.0,31.62033518,1.87,No_Machine_Failure
06-05-2022,Makino-L3-Unit1-2015,Shopfloor-L3,80.726488,5.165130011,6.631144636,5.7,43.0,33.7,0.89,24.938,20768.0,438.0,30.51400825,1.86,No_Machine_Failure
06-05-2022,Makino-L2-Unit1-2015,Shopfloor-L2,51.87,4.564820999,6.146168778,22.7,39.2,28.8,0.672,26.293,27957.0,399.0,25.92885075,3.93,Machine_Failure
06-05-2022,Makino-L3-Unit1-2015,Shopfloor-L3,70.46602,3.78509192,6.1935214,4.5,47.3,35.0,1.208,22.8,16198.0,406.0,,3.04,No_Machine_Failure
06-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,98.82,6.893181921,6.183459765,18.4,46.8,41.8,1.836,24.982,26526.0,349.0,25.91196266,3.61,Machine_Failure
06-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,70.46602,5.177448987,5.992213668,22.0,49.9,31.7,0.01,30.508,20819.0,317.0,22.93107258,2.79,No_Machine_Failure
06-05-2022,Makino-L3-Unit1-2015,Shopfloor-L3,89.4587468,5.177200772,6.31003454,12.2,45.9,34.9,0.903,24.442,20809.0,332.0,32.72044546,2.11,No_Machine_Failure
06-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,104.4029989,5.176315658,6.6384597,10.6,44.1,33.0,0.808,31.216,14266.0,374.0,32.51929855,2.01,No_Machine_Failure
06-05-2022,Makino-L3-Unit1-2015,Shopfloor-L3,72.46602,3.178193346,6.808980573,6.8,52.6,38.6,0.72,16.344,18436.0,364.0,22.97742696,2.7,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,107.4215149,3.166768986,7.003177489,11.9,47.7,32.6,1.152,29.579,15217.0,367.0,23.85101918,1.91,No_Machine_Failure
06-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,135.93,5.567856573,6.735446694,26.4,49.5,36.4,1.663,30.24,18968.0,360.0,25.16881063,3.67,Machine_Failure
06-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,113.8737391,3.166083167,6.404731584,12.2,48.5,35.1,0.655,20.022,20114.0,341.0,35.58033366,2.84,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,107.0009498,3.79559379,6.715297837,10.6,42.2,46.0,1.22,28.861,14266.0,363.0,23.81532475,2.0,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,133.9444529,3.866646783,5.749014345,20.2,45.5,39.7,1.085,21.205,17726.0,395.0,31.62033518,2.88,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,139.34,6.560332199,6.458458133,29.8,48.4,32.5,1.105,29.905,18964.0,384.0,15.1197393,2.82,Machine_Failure
06-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,53.21,5.93660976,6.869395767,4.5,48.5,34.9,0.597,18.014,20801.0,344.0,25.22199915,3.61,Machine_Failure
06-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,90.4587468,4.987359377,6.262593416,6.8,52.5,37.0,0.779,34.97,20044.0,236.0,23.81770106,1.89,No_Machine_Failure
06-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,55.47,4.677133618,6.323636223,6.7,59.2,32.8,1.253,19.511,25528.0,266.0,16.96410507,2.73,Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,72.46602,5.004732627,6.985822356,10.6,50.1,29.8,0.413,32.541,20112.0,354.0,0.0,2.02,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,143.0507975,4.99021043,5.886335185,11.9,49.0,29.7,1.167,27.371,13272.0,286.0,23.81294892,2.11,No_Machine_Failure
06-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,93.61767251,4.97989424,6.577850187,12.2,52.0,31.8,1.281,32.097,20019.0,379.0,23.84744493,1.88,No_Machine_Failure
06-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,142.36,4.84252053,6.597840236,26.4,45.7,33.7,0.678,37.648,18925.0,314.0,15.90071615,3.59,Machine_Failure
06-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,137.5940529,4.992080583,6.628320694,12.2,41.3,38.9,1.499,20.525,14152.0,373.0,23.79751757,1.85,No_Machine_Failure
06-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,69.46602,4.999736759,6.767902954,20.2,48.6,40.0,1.352,35.113,14266.0,360.0,32.37045571,2.61,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,80.27,6.893181921,6.451872164,27.0,51.0,35.5,0.877,23.49,18968.0,338.0,16.44955444,3.49,Machine_Failure
06-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,69.46602,4.987696342,7.009223184,7.4,50.5,38.7,1.038,27.939,20046.0,341.0,23.81532475,1.91,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,61.73,5.918357337,6.533818846,28.7,45.8,35.8,1.506,20.161,23658.0,355.0,14.20288973,3.91,Machine_Failure
06-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,117.864702,4.996937981,6.83389351,4.5,54.2,32.6,1.652,24.281,14266.0,374.0,,1.86,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,62.29,4.710054585,6.610506597,23.4,46.4,32.3,0.899,30.249,17919.0,363.0,15.1197393,2.51,Machine_Failure
06-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,89.4587468,4.97915832,6.900858161,5.7,46.1,35.7,0.653,19.091,20018.0,371.0,23.84863623,1.95,No_Machine_Failure
06-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,91.95733216,5.003877706,6.940949534,20.3,47.5,40.4,1.011,13.48,14152.0,364.0,35.5812209,2.78,No_Machine_Failure
06-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,98.02714271,3.866646783,7.454730398,9.9,51.0,33.2,0.915,26.625,14152.0,383.0,23.775,2.94,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,88.27913423,4.980025336,6.028034578,4.5,48.3,35.0,0.924,30.832,20030.0,303.0,32.72044546,1.99,No_Machine_Failure
06-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,82.9688079,4.999835556,5.959344607,7.4,48.8,40.3,1.102,17.104,20082.0,315.0,32.51929855,2.88,No_Machine_Failure
06-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,111.3979405,3.820178099,7.234451607,8.7,51.1,39.2,0.685,20.189,20084.0,314.0,33.92336502,1.88,No_Machine_Failure
06-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,52.39,4.68011854,6.136238669,19.5,49.0,37.9,0.873,22.805,21951.0,300.0,14.10999444,2.53,Machine_Failure
06-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,70.46602,4.983932858,6.247583864,8.7,46.3,35.2,0.703,25.576,20037.0,333.0,23.82602186,2.01,No_Machine_Failure
